Longitude,Latitude,month,year,Sample Depth (m),Temp,Salinity,d18O,dD,notes,Citation
29.9954,-60.9973,2,2008,0,1.388,34.6436,-0.12,-99.9,,Brown et al. (2014)
30,-67,3,2008,0,0.0733,34.6679,-0.12,-99.9,,Brown et al. (2014)
15.3751,-57.5375,1,2009,0,0.4825,34.6839,-0.116029272,-99.9,,Brown et al. (2014)
-53.3715405,-60.73626667,3,2010,244.6393675,1.103,34.55279668,-0.11,-99.9,,Brown et al. (2014)
-52.83020922,-60.44432195,3,2010,254.4073991,0.3358,34.54955645,-0.11,-99.9,,Brown et al. (2014)
-50.54533295,-60.19321,3,2010,800.1899505,-0.0416,34.61480768,-0.11,-99.9,,Brown et al. (2014)
-46.76861793,-60.35475485,3,2010,453.5004102,0.1728,34.64918253,-0.11,-99.9,,Brown et al. (2014)
-46.76861793,-60.35475485,3,2010,403.064071,0.1803,34.64275097,-0.11,-99.9,,Brown et al. (2014)
-42.95983795,-60.7598533,3,2010,302.375376,0.0766,34.64210797,-0.11,-99.9,,Brown et al. (2014)
-42.79000079,-60.73994343,3,2010,1268.755128,0.0092,34.66214336,-0.11,-99.9,,Brown et al. (2014)
-42.39021558,-60.68001468,3,2010,202.5658238,0.1705,34.63918434,-0.11,-99.9,,Brown et al. (2014)
-42.18994477,-60.65001119,4,2010,2339.855299,-0.118346993,34.65934131,-0.11,-99.9,,Brown et al. (2014)
-40.06982721,-60.43007884,4,2010,203.0481589,0.5625,34.51568123,-0.11,-99.9,,Brown et al. (2014)
-39.11951735,-60.40996201,4,2010,200.092489,0.4954,34.53109459,-0.11,-99.9,,Brown et al. (2014)
-37.36984621,-60.46007739,4,2010,809.8764327,0.442,34.67045769,-0.11,-99.9,,Brown et al. (2014)
-31.47977598,-59.96988936,4,2010,0,0.3369,34.65329065,-0.11,-99.9,,Brown et al. (2014)
29.9987,-54.005,2,2008,0,0.4674,34.6873,-0.11,-99.9,,Brown et al. (2014)
29.9954,-60.9973,2,2008,0,0.7186,34.7003,-0.11,-99.9,,Brown et al. (2014)
29.9981,-68.0001,3,2008,0,0.4878,34.6788,-0.11,-99.9,,Brown et al. (2014)
31.0482,-68.2674,3,2008,0,-0.0046,34.5953,-0.11,-99.9,,Brown et al. (2014)
22.2473,-56.2449,1,2009,0,0.4087,34.685,-0.109632161,-99.9,,Brown et al. (2014)
18.9898,-57.2301,1,2009,0,-0.1344,34.6638,-0.108755019,-99.9,,Brown et al. (2014)
-3.11,-59.618,1,2009,0,-0.2458,34.5729,-0.107422661,-99.9,,Brown et al. (2014)
-16.08,-61.33,1,2009,0,0.1518,34.6754,-0.107132362,-99.9,,Brown et al. (2014)
24.6381,-54.7528,1,2009,0,0.5681,34.6889,-0.10659411,-99.9,,Brown et al. (2014)
-16.08,-61.33,1,2009,0,-0.1147,34.6172,-0.101294959,-99.9,,Brown et al. (2014)
-56.69307827,-61.39276161,3,2010,356.5470774,1.0113,34.63756952,-0.1,-99.9,,Brown et al. (2014)
-56.69307827,-61.39276161,3,2010,302.8020188,0.9832,34.62618217,-0.1,-99.9,,Brown et al. (2014)
-52.35291704,-60.54881614,3,2010,402.6324557,0.1074,34.60417084,-0.1,-99.9,,Brown et al. (2014)
-51.88589926,-60.37051731,3,2010,330.8948062,0.6976,34.61878261,-0.1,-99.9,,Brown et al. (2014)
-47.3357418,-60.1475918,3,2010,806.122175,0.2431,34.66522753,-0.1,-99.9,,Brown et al. (2014)
-42.95983795,-60.7598533,3,2010,404.7099774,0.0909,34.65681239,-0.1,-99.9,,Brown et al. (2014)
-42.30989576,-60.66008,3,2010,1446.781532,0.1753,34.67281305,-0.1,-99.9,,Brown et al. (2014)
-41.69126974,-60.56990352,4,2010,204.7964993,0.874,34.55785448,-0.1,-99.9,,Brown et al. (2014)
-41.37996586,-60.53027463,4,2010,154.1702096,1.3153,34.50269274,-0.1,-99.9,,Brown et al. (2014)
-40.98002823,-60.46987642,4,2010,807.1176748,0.5378,34.6579807,-0.1,-99.9,,Brown et al. (2014)
-40.98002823,-60.46987642,4,2010,304.5801944,0.6783,34.60581217,-0.1,-99.9,,Brown et al. (2014)
-40.06982721,-60.43007884,4,2010,1321.011412,0.2931,34.67164865,-0.1,-99.9,,Brown et al. (2014)
-37.36984621,-60.46007739,4,2010,205.2887795,-0.0349,34.50033975,-0.1,-99.9,,Brown et al. (2014)
-35.47556975,-60.30327887,4,2010,1567.296686,0.3407,34.67157468,-0.1,-99.9,,Brown et al. (2014)
-34.47180311,-60.03032384,4,2010,802.1182964,0.3798,34.65677913,-0.1,-99.9,,Brown et al. (2014)
-32.80843818,-59.90004475,4,2010,0,0.2942,34.67286674,-0.1,-99.9,,Brown et al. (2014)
29.9988,-58.9947,2,2008,0,-0.0116,34.666,-0.1,-99.9,,Brown et al. (2014)
29.9954,-60.9973,2,2008,0,1.3201,34.567,-0.1,-99.9,,Brown et al. (2014)
29.9966,-61.9994,2,2008,0,1.2715,34.5849,-0.1,-99.9,,Brown et al. (2014)
29.998,-63.0011,2,2008,0,1.3289,34.6724,-0.1,-99.9,,Brown et al. (2014)
30.1562,-66.0003,3,2008,0,0.839,34.6718,-0.1,-99.9,,Brown et al. (2014)
30,-67,3,2008,0,0.9896,34.6947,-0.1,-99.9,,Brown et al. (2014)
30,-67,3,2008,0,0.9261,34.6764,-0.1,-99.9,,Brown et al. (2014)
29.9981,-68.0001,3,2008,0,0.7635,34.6572,-0.1,-99.9,,Brown et al. (2014)
31.0482,-68.2674,3,2008,0,0.0613,34.6664,-0.1,-99.9,,Brown et al. (2014)
31.2575,-68.3196,3,2008,0,0.1263,34.6576,-0.1,-99.9,,Brown et al. (2014)
31.2575,-68.3196,3,2008,0,0.1995,34.6348,-0.1,-99.9,,Brown et al. (2014)
31.3703,-68.3502,3,2008,0,0.15,34.6649,-0.1,-99.9,,Brown et al. (2014)
24.6381,-54.7528,1,2009,0,0.7452,34.504,-0.099816831,-99.9,,Brown et al. (2014)
-3.11,-59.618,1,2009,0,0.4262,34.6694,-0.098652058,-99.9,,Brown et al. (2014)
18.9898,-57.2301,1,2009,0,0.3383,34.6823,-0.096227842,-99.9,,Brown et al. (2014)
27.3817,-54.0283,1,2009,0,1.1403,34.7225,-0.092395515,-99.9,,Brown et al. (2014)
-56.69307827,-61.39276161,3,2010,407.8297407,0.9988,34.64389866,-0.09,-99.9,,Brown et al. (2014)
-53.3715405,-60.73626667,3,2010,446.0585266,1.0581,34.67379142,-0.09,-99.9,,Brown et al. (2014)
-53.3715405,-60.73626667,3,2010,200.3242087,0.9826,34.48752646,-0.09,-99.9,,Brown et al. (2014)
-52.35291704,-60.54881614,3,2010,300.9950026,0.1004,34.54740971,-0.09,-99.9,,Brown et al. (2014)
-51.88589926,-60.37051731,3,2010,406.5110266,0.4827,34.62928603,-0.09,-99.9,,Brown et al. (2014)
-42.39021558,-60.68001468,3,2010,911.5994132,-0.0052,34.66354796,-0.09,-99.9,,Brown et al. (2014)
-42.30989576,-60.66008,3,2010,806.3558837,0.2677,34.67876447,-0.09,-99.9,,Brown et al. (2014)
-42.18994477,-60.65001119,4,2010,1008.99729,0.3239,34.68063596,-0.09,-99.9,,Brown et al. (2014)
-42.18994477,-60.65001119,4,2010,154.9479128,-0.746,34.48436306,-0.09,-99.9,,Brown et al. (2014)
-41.37996586,-60.53027463,4,2010,305.154024,0.6723,34.56003578,-0.09,-99.9,,Brown et al. (2014)
-32.94990722,-59.8802205,4,2010,0,0.2811,34.66032237,-0.09,-99.9,,Brown et al. (2014)
-28.26342992,-60.68561444,4,2010,0,-0.856,34.43940546,-0.09,-99.9,,Brown et al. (2014)
29.9968,-56.0088,2,2008,0,0.8042,34.7046,-0.09,-99.9,,Brown et al. (2014)
29.9959,-56.9991,2,2008,0,0.4721,34.6892,-0.09,-99.9,,Brown et al. (2014)
29.9966,-61.9994,2,2008,0,1.0528,34.4966,-0.09,-99.9,,Brown et al. (2014)
29.998,-63.0011,2,2008,0,1.1192,34.7043,-0.09,-99.9,,Brown et al. (2014)
29.9966,-64.0001,2,2008,0,0.5808,34.6939,-0.09,-99.9,,Brown et al. (2014)
30,-67,3,2008,0,0.6885,34.6343,-0.09,-99.9,,Brown et al. (2014)
31.7309,-68.5413,3,2008,0,-0.2862,34.5269,-0.09,-99.9,,Brown et al. (2014)
11.8957,-57.8961,1,2009,0,0.3049,34.682,-0.089265655,-99.9,,Brown et al. (2014)
24.6381,-54.7528,1,2009,0,0.7071,34.6913,-0.089255093,-99.9,,Brown et al. (2014)
-9.04,-60.4008,1,2009,0,0.4655,34.6863,-0.08879858,-99.9,,Brown et al. (2014)
27.3817,-54.0283,1,2009,0,0.8123,34.7013,-0.088494397,-99.9,,Brown et al. (2014)
-9.04,-60.4008,1,2009,0,0.5601,34.6742,-0.085911363,-99.9,,Brown et al. (2014)
18.9898,-57.2301,1,2009,0,0.4443,34.6848,-0.081659388,-99.9,,Brown et al. (2014)
27.3817,-54.0283,1,2009,0,1.69,34.7411,-0.080157691,-99.9,,Brown et al. (2014)
-46.76861793,-60.35475485,3,2010,554.0279953,0.1473,34.65483066,-0.08,-99.9,,Brown et al. (2014)
-46.76861793,-60.35475485,3,2010,503.4056836,0.1464,34.65396899,-0.08,-99.9,,Brown et al. (2014)
-42.16996518,-60.64009346,4,2010,2005.707466,-0.122306995,34.66104512,-0.08,-99.9,,Brown et al. (2014)
-42.18994477,-60.65001119,4,2010,2440.697148,-0.178689243,34.65691698,-0.08,-99.9,,Brown et al. (2014)
-32.80843818,-59.90004475,4,2010,0,0.3688,34.67017339,-0.08,-99.9,,Brown et al. (2014)
-28.26342992,-60.68561444,4,2010,0,0.2444,34.67604324,-0.08,-99.9,,Brown et al. (2014)
-21.28365219,-61.63117076,4,2010,0,0.3595,34.68434872,-0.08,-99.9,,Brown et al. (2014)
30.0003,-57.9998,2,2008,0,1.4632,34.6478,-0.08,-99.9,,Brown et al. (2014)
30.0003,-57.9998,2,2008,0,1.5418,34.4979,-0.08,-99.9,,Brown et al. (2014)
30,-53.5,2,2008,0,1.2313,34.7018,-0.07931608,-99.9,,Brown et al. (2014)
11.8957,-57.8961,1,2009,0,0.3578,34.6707,-0.076882646,-99.9,,Brown et al. (2014)
22.2473,-56.2449,1,2009,0,0.7099,34.6756,-0.076138724,-99.9,,Brown et al. (2014)
7.7594,-58.3312,1,2009,0,0.0015,34.6705,-0.073477181,-99.9,,Brown et al. (2014)
11.8957,-57.8961,1,2009,0,0.0271,34.6715,-0.071852137,-99.9,,Brown et al. (2014)
15.3751,-57.5375,1,2009,0,0.2805,34.6806,-0.07173016,-99.9,,Brown et al. (2014)
-56.69307827,-61.39276161,3,2010,456.882723,0.9732,34.65436052,-0.07,-99.9,,Brown et al. (2014)
-47.3357418,-60.1475918,3,2010,402.8651699,0.2882,34.64788553,-0.07,-99.9,,Brown et al. (2014)
-42.18994477,-60.65001119,4,2010,507.2663534,0.3649,34.66541659,-0.07,-99.9,,Brown et al. (2014)
-34.47180311,-60.03032384,4,2010,396.5232093,0.3893,34.63074228,-0.07,-99.9,,Brown et al. (2014)
-33.27957869,-59.84964554,4,2010,0,0.0927,34.66834334,-0.07,-99.9,,Brown et al. (2014)
-32.80843818,-59.90004475,4,2010,0,0.2702,34.67232872,-0.07,-99.9,,Brown et al. (2014)
29.9959,-56.9991,2,2008,0,1.1111,34.4027,-0.07,-99.9,,Brown et al. (2014)
29.9988,-58.9947,2,2008,0,0.4015,34.6856,-0.07,-99.9,,Brown et al. (2014)
29.9983,-59.9988,2,2008,0,0.4549,34.6887,-0.07,-99.9,,Brown et al. (2014)
29.9966,-61.9994,2,2008,0,1.4558,34.6678,-0.07,-99.9,,Brown et al. (2014)
29.9966,-64.0001,2,2008,0,0.2555,34.6799,-0.07,-99.9,,Brown et al. (2014)
29.9966,-64.0001,2,2008,0,1.2135,34.676,-0.07,-99.9,,Brown et al. (2014)
29.9997,-65.0001,2,2008,0,0.426,34.6873,-0.07,-99.9,,Brown et al. (2014)
30.0001,-54.4999,1,2009,0,1.9848,34.5887,-0.0633202,-99.9,,Brown et al. (2014)
-50.54533295,-60.19321,3,2010,1078.517193,-0.0159,34.62404141,-0.06,-99.9,,Brown et al. (2014)
-42.30989576,-60.66008,3,2010,405.008329,0.3096,34.65411289,-0.06,-99.9,,Brown et al. (2014)
-41.69126974,-60.56990352,4,2010,405.9461475,0.8016,34.6396901,-0.06,-99.9,,Brown et al. (2014)
-41.37996586,-60.53027463,4,2010,807.2966858,0.5846,34.66205202,-0.06,-99.9,,Brown et al. (2014)
-40.98002823,-60.46987642,4,2010,1008.693966,0.461,34.66400772,-0.06,-99.9,,Brown et al. (2014)
-35.47556975,-60.30327887,4,2010,1604.931752,0.3412,34.6715469,-0.06,-99.9,,Brown et al. (2014)
-35.47556975,-60.30327887,4,2010,1010.062405,0.3984,34.66172561,-0.06,-99.9,,Brown et al. (2014)
-33.27957869,-59.84964554,4,2010,0,0.2834,34.67253793,-0.06,-99.9,,Brown et al. (2014)
30.001,-53.0008,2,2008,0,1.5483,34.3049,-0.06,-99.9,,Brown et al. (2014)
30.001,-53.0008,2,2008,0,1.8387,34.1794,-0.06,-99.9,,Brown et al. (2014)
29.9954,-60.9973,2,2008,0,1.1708,34.7104,-0.06,-99.9,,Brown et al. (2014)
29.998,-63.0011,2,2008,0,1.281,34.6403,-0.06,-99.9,,Brown et al. (2014)
29.9966,-64.0001,2,2008,0,0.8821,34.702,-0.06,-99.9,,Brown et al. (2014)
29.9997,-65.0001,2,2008,0,0.954,34.7083,-0.06,-99.9,,Brown et al. (2014)
29.9997,-65.0001,2,2008,0,1.2281,34.7052,-0.06,-99.9,,Brown et al. (2014)
27.3817,-54.0283,1,2009,0,1.9713,34.6123,-0.056219378,-99.9,,Brown et al. (2014)
30,-53.5,2,2008,0,1.9652,34.7184,-0.051770546,-99.9,,Brown et al. (2014)
29.9983,-55.0095,2,2008,0,1.6686,34.5441,-0.05,-99.9,,Brown et al. (2014)
29.9988,-58.9947,2,2008,0,1.2952,34.5035,-0.05,-99.9,,Brown et al. (2014)
29.998,-63.0011,2,2008,0,1.1534,34.7017,-0.05,-99.9,,Brown et al. (2014)
29.9966,-64.0001,2,2008,0,0.6752,34.5348,-0.05,-99.9,,Brown et al. (2014)
29.9997,-65.0001,2,2008,0,0.5269,34.5743,-0.05,-99.9,,Brown et al. (2014)
30,-67,3,2008,0,0.79,34.6906,-0.05,-99.9,,Brown et al. (2014)
15.3751,-57.5375,1,2009,0,0.3903,34.684,-0.04279913,-99.9,,Brown et al. (2014)
-33.27957869,-59.84964554,4,2010,0,0.4088,34.62673342,-0.04,-99.9,,Brown et al. (2014)
29.9987,-54.005,2,2008,0,1.9728,34.4737,-0.04,-99.9,,Brown et al. (2014)
29.9983,-55.0095,2,2008,0,1.8289,34.6992,-0.04,-99.9,,Brown et al. (2014)
29.9983,-59.9988,2,2008,0,0.8272,34.7063,-0.04,-99.9,,Brown et al. (2014)
29.998,-63.0011,2,2008,0,1.2309,34.6911,-0.04,-99.9,,Brown et al. (2014)
30,-67,3,2008,0,0.3752,34.6818,-0.04,-99.9,,Brown et al. (2014)
32.5117,-68.1081,3,2008,0,0.339,34.6619,-0.04,-99.9,,Brown et al. (2014)
30.0001,-54.4999,1,2009,0,1.6839,34.7358,-0.039172133,-99.9,,Brown et al. (2014)
30,-53.5,2,2008,0,1.9582,34.6384,-0.039058734,-99.9,,Brown et al. (2014)
30,-53.5,2,2008,0,0.9669,34.7164,-0.038197815,-99.9,,Brown et al. (2014)
24.6381,-54.7528,1,2009,0,1.1356,34.6833,-0.035266542,-99.9,,Brown et al. (2014)
7.7594,-58.3312,1,2009,0,0.183,34.6777,-0.033610563,-99.9,,Brown et al. (2014)
18.9898,-57.2301,1,2009,0,0.5423,34.6809,-0.032623167,-99.9,,Brown et al. (2014)
-49.27944131,-60.206853,3,2010,958.057731,-0.0421,34.64132497,-0.03,-99.9,,Brown et al. (2014)
-48.12311786,-60.14945484,3,2010,409.9579821,-0.2715,34.57703813,-0.03,-99.9,,Brown et al. (2014)
-41.37996586,-60.53027463,4,2010,1849.982845,0.1631,34.67051817,-0.03,-99.9,,Brown et al. (2014)
30.001,-53.0008,2,2008,0,1.0572,34.7192,-0.03,-99.9,,Brown et al. (2014)
29.9959,-56.9991,2,2008,0,1.85,34.6003,-0.03,-99.9,,Brown et al. (2014)
30.0003,-57.9998,2,2008,0,0.7648,34.7049,-0.03,-99.9,,Brown et al. (2014)
30.0003,-57.9998,2,2008,0,1.2958,34.7063,-0.03,-99.9,,Brown et al. (2014)
29.9988,-58.9947,2,2008,0,1.4479,34.7215,-0.03,-99.9,,Brown et al. (2014)
29.9966,-61.9994,2,2008,0,1.4211,34.6961,-0.03,-99.9,,Brown et al. (2014)
15.3751,-57.5375,1,2009,0,0.5281,34.6818,-0.025007276,-99.9,,Brown et al. (2014)
-51.38680778,-60.28851252,3,2010,437.6121926,0.2617,34.62224378,-0.02,-99.9,,Brown et al. (2014)
-21.28365219,-61.63117076,4,2010,0,0.0655,34.64939436,-0.02,-99.9,,Brown et al. (2014)
30.001,-53.0008,2,2008,0,2.2125,34.6478,-0.02,-99.9,,Brown et al. (2014)
29.9987,-54.005,2,2008,0,1.9264,34.379,-0.02,-99.9,,Brown et al. (2014)
29.9983,-55.0095,2,2008,0,1.3243,34.725,-0.02,-99.9,,Brown et al. (2014)
29.9966,-61.9994,2,2008,0,1.0725,34.7113,-0.02,-99.9,,Brown et al. (2014)
29.998,-63.0011,2,2008,0,1.3071,34.6852,-0.02,-99.9,,Brown et al. (2014)
-56.69307827,-61.39276161,3,2010,472.0817483,0.9735,34.65368809,-0.01,-99.9,,Brown et al. (2014)
-37.36984621,-60.46007739,4,2010,1768.914746,0.1187,34.66951226,-0.01,-99.9,,Brown et al. (2014)
29.9968,-56.0088,2,2008,0,1.8959,34.7002,-0.01,-99.9,,Brown et al. (2014)
29.9959,-56.9991,2,2008,0,1.4976,34.7101,-0.01,-99.9,,Brown et al. (2014)
29.9954,-60.9973,2,2008,0,1.5452,34.6987,-0.01,-99.9,,Brown et al. (2014)
29.9966,-64.0001,2,2008,0,1.1515,34.6314,-0.01,-99.9,,Brown et al. (2014)
32.5117,-68.1081,3,2008,0,0.3243,34.6175,-0.01,-99.9,,Brown et al. (2014)
24.6381,-54.7528,1,2009,0,0.8871,34.6891,-0.004513216,-99.9,,Brown et al. (2014)
-16.08,-61.33,1,2009,0,0.4447,34.685,-0.004231458,-99.9,,Brown et al. (2014)
-38.70893653,-60.42034173,4,2010,25.17689764,0.0416,34.02587923,0,-99.9,,Brown et al. (2014)
-34.47180311,-60.03032384,4,2010,975.1134979,0.3761,34.6579477,0,-99.9,,Brown et al. (2014)
-34.47180311,-60.03032384,4,2010,826.5721887,0.3787,34.65776331,0,-99.9,,Brown et al. (2014)
-28.26342992,-60.68561444,4,2010,0,0.1938,34.64127044,0,-99.9,,Brown et al. (2014)
29.9959,-56.9991,2,2008,0,1.0702,34.7187,0,-99.9,,Brown et al. (2014)
29.9988,-58.9947,2,2008,0,0.9022,34.7088,0,-99.9,,Brown et al. (2014)
29.9988,-58.9947,2,2008,0,1.5735,34.6197,0,-99.9,,Brown et al. (2014)
29.9983,-59.9988,2,2008,0,1.5698,34.6261,0,-99.9,,Brown et al. (2014)
30.0003,-57.9998,2,2008,0,1.4401,34.5813,0.01,-99.9,,Brown et al. (2014)
29.9983,-59.9988,2,2008,0,1.3196,34.7144,0.01,-99.9,,Brown et al. (2014)
30.001,-53.0008,2,2008,0,2.329,34.4829,0.02,-99.9,,Brown et al. (2014)
29.9987,-54.005,2,2008,0,1.2308,34.7313,0.02,-99.9,,Brown et al. (2014)
29.9983,-59.9988,2,2008,0,1.6288,34.6806,0.02,-99.9,,Brown et al. (2014)
29.9966,-64.0001,2,2008,0,1.1473,34.7038,0.02,-99.9,,Brown et al. (2014)
-40.06982721,-60.43007884,4,2010,1221.316228,0.3562,34.67155961,0.03,-99.9,,Brown et al. (2014)
29.9968,-56.0088,2,2008,0,1.8942,34.5808,0.03,-99.9,,Brown et al. (2014)
29.9997,-65.0001,2,2008,0,1.2743,34.6806,0.03,-99.9,,Brown et al. (2014)
29.9987,-54.005,2,2008,0,1.8343,34.7395,0.04,-99.9,,Brown et al. (2014)
29.9987,-54.005,2,2008,0,2.1073,34.6833,0.04,-99.9,,Brown et al. (2014)
29.9959,-56.9991,2,2008,0,1.781,34.647,0.04,-99.9,,Brown et al. (2014)
30.0001,-54.4999,1,2009,0,1.9671,34.6848,0.054309195,-99.9,,Brown et al. (2014)
30.001,-53.0008,2,2008,0,1.9023,34.738,0.07,-99.9,,Brown et al. (2014)
29.9968,-56.0088,2,2008,0,1.6088,34.7443,0.07,-99.9,,Brown et al. (2014)
29.9988,-58.9947,2,2008,0,1.5911,34.6703,0.07,-99.9,,Brown et al. (2014)
-21.28365219,-61.63117076,4,2010,0,-0.257924477,34.6596741,0.0867,-99.9,,Brown et al. (2014)
