  53.20-43.15 11994 1521  2.26 34.73 -0.00 -99.9                                                    ADOX2 (Frew et al 1995)
  53.20-43.15 11994 1927  1.98 34.77  0.01 -99.9                                                    ADOX2 (Frew et al 1995)
  53.20-43.15 11994 2233  1.77 34.77 -0.05 -99.9                                                    ADOX2 (Frew et al 1995)
  53.20-43.15 11994 2233  1.77 34.77 -0.03 -99.9                                                    ADOX2 (Frew et al 1995)
  53.20-43.15 11994 2843  1.21 34.75 -0.04 -99.9                                                    ADOX2 (Frew et al 1995)
  53.20-43.15 11994 2843  1.21 34.75 -0.06 -99.9                                                    ADOX2 (Frew et al 1995)
  53.20-43.15 11994 3046  0.95 34.73 -0.14 -99.9                                                    ADOX2 (Frew et al 1995)
  53.20-43.15 11994 3249  0.63 34.71 -0.17 -99.9                                                    ADOX2 (Frew et al 1995)
  53.20-43.15 11994 3558  0.15 34.69 -0.22 -99.9                                                    ADOX2 (Frew et al 1995)
  53.20-43.15 11994 3655  0.03 34.68 -0.21 -99.9                                                    ADOX2 (Frew et al 1995)
  53.20-43.15 11994 3757 -0.04 34.68 -0.25 -99.9                                                    ADOX2 (Frew et al 1995)
  53.20-43.15 11994 3757 -0.04 34.68 -0.26 -99.9                                                    ADOX2 (Frew et al 1995)
  53.98-43.15 11994   15 11.00 33.72 -0.39 -99.9                                                    ADOX2 (Frew et al 1995)
  53.98-43.15 11994  107  4.31 33.88 -0.34 -99.9                                                    ADOX2 (Frew et al 1995)
  53.98-43.15 11994  305  3.45 34.15 -0.21 -99.9                                                    ADOX2 (Frew et al 1995)
  53.98-43.15 11994  305  3.45 34.15 -0.19 -99.9                                                    ADOX2 (Frew et al 1995)
  53.98-43.15 11994  750  2.60 34.40 -0.13 -99.9                                                    ADOX2 (Frew et al 1995)
  53.98-43.15 11994  750  2.60 34.40 -0.13 -99.9                                                    ADOX2 (Frew et al 1995)
  53.98-43.15 11994 1241  2.35 34.65 -0.06 -99.9                                                    ADOX2 (Frew et al 1995)
  53.98-43.15 11994 1733  2.16 34.76  0.02 -99.9                                                    ADOX2 (Frew et al 1995)
  53.98-43.15 11994 1733  2.16 34.76 -0.03 -99.9                                                    ADOX2 (Frew et al 1995)
  53.98-43.15 11994 1979  2.00 34.77 -0.03 -99.9                                                    ADOX2 (Frew et al 1995)
  53.98-43.15 11994 2226  1.73 34.77 -0.03 -99.9                                                    ADOX2 (Frew et al 1995)
  53.98-43.15 11994 2724  1.26 34.74 -0.04 -99.9                                                    ADOX2 (Frew et al 1995)
  53.98-43.15 11994 3172  0.71 34.71 -0.10 -99.9                                                    ADOX2 (Frew et al 1995)
  53.98-43.15 11994 3375  0.43 34.70 -0.15 -99.9                                                    ADOX2 (Frew et al 1995)
  53.98-43.15 11994 3630  0.17 34.69 -0.18 -99.9                                                    ADOX2 (Frew et al 1995)
  53.98-43.15 11994 3630  0.17 34.69 -0.18 -99.9                                                    ADOX2 (Frew et al 1995)
  53.98-43.15 11994 3630  0.17 34.69 -0.22 -99.9                                                    ADOX2 (Frew et al 1995)
  53.98-43.15 11994 4055 -0.16 34.67 -0.23 -99.9                                                    ADOX2 (Frew et al 1995)
  54.57-43.15 11994   14 11.21 33.70 -0.36 -99.9                                                    ADOX2 (Frew et al 1995)
  54.57-43.15 11994  400  2.82 34.17 -0.20 -99.9                                                    ADOX2 (Frew et al 1995)
  54.57-43.15 11994  798  2.44 34.41 -0.12 -99.9                                                    ADOX2 (Frew et al 1995)
  54.57-43.15 11994 1594  2.25 34.73  0.00 -99.9                                                    ADOX2 (Frew et al 1995)
  54.57-43.15 11994 2290  1.79 34.77 -0.02 -99.9                                                    ADOX2 (Frew et al 1995)
  54.57-43.15 11994 2896  1.23 34.74 -0.10 -99.9                                                    ADOX2 (Frew et al 1995)
  54.57-43.15 11994 3096  1.03 34.73 -0.12 -99.9                                                    ADOX2 (Frew et al 1995)
  54.57-43.15 11994 3298  0.74 34.72 -0.13 -99.9                                                    ADOX2 (Frew et al 1995)
  54.57-43.15 11994 3502  0.49 34.70 -0.17 -99.9                                                    ADOX2 (Frew et al 1995)
  54.57-43.15 11994 3656  0.28 34.69 -0.18 -99.9                                                    ADOX2 (Frew et al 1995)
  54.57-43.15 11994 3811  0.16 34.69 -0.22 -99.9                                                    ADOX2 (Frew et al 1995)
  54.48-43.18 11994   16 11.20 33.71 -0.38 -99.9                                                    ADOX2 (Frew et al 1995)
  54.48-43.18 11994 3516  0.44 34.70 -0.20 -99.9                                                    ADOX2 (Frew et al 1995)
  54.48-43.18 11994 3619  0.33 34.70 -0.22 -99.9                                                    ADOX2 (Frew et al 1995)
  54.48-43.18 11994 3692  0.25 34.69 -0.21 -99.9                                                    ADOX2 (Frew et al 1995)
  54.48-43.18 11994 3799  0.16 34.69 -0.22 -99.9                                                    ADOX2 (Frew et al 1995)
  54.48-43.18 11994 3901  0.09 34.68 -0.23 -99.9                                                    ADOX2 (Frew et al 1995)
  54.48-43.18 11994 3902  0.09 34.68 -0.24 -99.9                                                    ADOX2 (Frew et al 1995)
  54.48-43.18 11994 4005  0.03 34.68 -0.25 -99.9                                                    ADOX2 (Frew et al 1995)
  54.48-43.18 11994 4110 -0.12 34.67 -0.27 -99.9                                                    ADOX2 (Frew et al 1995)
  54.48-43.18 11994 4110 -0.11 34.67 -0.27 -99.9                                                    ADOX2 (Frew et al 1995)
  54.53-47.12 11994   15  7.25 33.76 -0.46 -99.9                                                    ADOX2 (Frew et al 1995)
  54.53-47.12 11994  165  2.69 33.92 -0.38 -99.9                                                    ADOX2 (Frew et al 1995)
  54.53-47.12 11994  289  2.81 34.13 -0.22 -99.9                                                    ADOX2 (Frew et al 1995)
  54.53-47.12 11994  407  2.38 34.21 -0.21 -99.9                                                    ADOX2 (Frew et al 1995)
  54.53-47.12 11994  915  2.36 34.56 -0.10 -99.9                                                    ADOX2 (Frew et al 1995)
  54.53-47.12 11994 1322  2.26 34.71 -0.05 -99.9                                                    ADOX2 (Frew et al 1995)
  54.53-47.12 11994 1780  1.95 34.77 -0.04 -99.9                                                    ADOX2 (Frew et al 1995)
  54.53-47.12 11994 2035  1.72 34.77 -0.02 -99.9                                                    ADOX2 (Frew et al 1995)
  54.53-47.12 11994 2289  1.50 34.76 -0.09 -99.9                                                    ADOX2 (Frew et al 1995)
  54.53-47.12 11994 2543  1.24 34.75 -0.08 -99.9                                                    ADOX2 (Frew et al 1995)
  54.53-47.12 11994 2798  1.00 34.73 -0.10 -99.9                                                    ADOX2 (Frew et al 1995)
  54.53-47.12 11994 3055  0.71 34.72 -0.14 -99.9                                                    ADOX2 (Frew et al 1995)
  54.53-47.12 11994 3055  0.70 34.72 -0.14 -99.9                                                    ADOX2 (Frew et al 1995)
  54.53-47.12 11994 3309  0.42 34.70 -0.17 -99.9                                                    ADOX2 (Frew et al 1995)
  54.53-47.12 11994 3563  0.14 34.69 -0.19 -99.9                                                    ADOX2 (Frew et al 1995)
  54.53-47.12 11994 3822 -0.11 34.67 -0.20 -99.9                                                    ADOX2 (Frew et al 1995)
  54.53-47.12 11994 3822 -0.12 34.67 -0.22 -99.9                                                    ADOX2 (Frew et al 1995)
  54.53-47.12 11994 3928 -0.23 34.67 -0.24 -99.9                                                    ADOX2 (Frew et al 1995)
  54.53-47.12 11994 3928 -0.23 34.67 -0.25 -99.9                                                    ADOX2 (Frew et al 1995)
  53.60-46.92 11994   24  6.53 33.79 -0.42 -99.9                                                    ADOX2 (Frew et al 1995)
  53.60-46.92 11994  100  4.42 33.82 -0.35 -99.9                                                    ADOX2 (Frew et al 1995)
  53.60-46.92 11994  389  2.29 34.18 -0.23 -99.9                                                    ADOX2 (Frew et al 1995)
  53.60-46.92 11994  805  2.32 34.49 -0.05 -99.9                                                    ADOX2 (Frew et al 1995)
  53.60-46.92 11994 1103  2.35 34.64 -0.04 -99.9                                                    ADOX2 (Frew et al 1995)
  53.60-46.92 11994 1403  2.22 34.72 -0.01 -99.9                                                    ADOX2 (Frew et al 1995)
  53.60-46.92 11994 1715  2.00 34.76  0.02 -99.9                                                    ADOX2 (Frew et al 1995)
  53.60-46.92 11994 2033  1.69 34.77 -0.01 -99.9                                                    ADOX2 (Frew et al 1995)
  53.60-46.92 11994 2282  1.47 34.76 -0.03 -99.9                                                    ADOX2 (Frew et al 1995)
  53.60-46.92 11994 2528  1.19 34.75 -0.10 -99.9                                                    ADOX2 (Frew et al 1995)
  53.60-46.92 11994 2762  0.94 34.73 -0.09 -99.9                                                    ADOX2 (Frew et al 1995)
  53.60-46.92 11994 3043  0.67 34.71 -0.16 -99.9                                                    ADOX2 (Frew et al 1995)
  53.60-46.92 11994 3303  0.35 34.70 -0.19 -99.9                                                    ADOX2 (Frew et al 1995)
  53.60-46.92 11994 3553  0.02 34.68 -0.22 -99.9                                                    ADOX2 (Frew et al 1995)
  53.60-46.92 11994 3554  0.02 34.68 -0.22 -99.9                                                    ADOX2 (Frew et al 1995)
  53.60-46.92 11994 3643 -0.07 34.68 -0.27 -99.9                                                    ADOX2 (Frew et al 1995)
  53.60-46.92 11994 3714 -0.12 34.67 -0.28 -99.9                                                    ADOX2 (Frew et al 1995)
  53.60-46.92 11994 3714 -0.12 34.67 -0.24 -99.9                                                    ADOX2 (Frew et al 1995)
  53.08-46.73 11994   44  6.28 33.84 -0.32 -99.9                                                    ADOX2 (Frew et al 1995)
  53.08-46.73 11994  405  3.20 34.15 -0.18 -99.9                                                    ADOX2 (Frew et al 1995)
  53.08-46.73 11994  711  2.47 34.36 -0.09 -99.9                                                    ADOX2 (Frew et al 1995)
  53.08-46.73 11994 1015  2.40 34.56 -0.03 -99.9                                                    ADOX2 (Frew et al 1995)
  53.08-46.73 11994 1270  2.29 34.68 -0.03 -99.9                                                    ADOX2 (Frew et al 1995)
  53.08-46.73 11994 1574  2.17 34.74  0.00 -99.9                                                    ADOX2 (Frew et al 1995)
  53.08-46.73 11994 1878  1.96 34.77  0.04 -99.9                                                    ADOX2 (Frew et al 1995)
  53.08-46.73 11994 2185  1.71 34.77 -0.03 -99.9                                                    ADOX2 (Frew et al 1995)
  53.08-46.73 11994 2492  1.39 34.76 -0.02 -99.9                                                    ADOX2 (Frew et al 1995)
  53.08-46.73 11994 2643  1.17 34.74 -0.10 -99.9                                                    ADOX2 (Frew et al 1995)
  53.08-46.73 11994 2643  1.18 34.74 -0.07 -99.9                                                    ADOX2 (Frew et al 1995)
  53.08-46.73 11994 2771  1.03 34.73 -0.10 -99.9                                                    ADOX2 (Frew et al 1995)
  53.08-46.73 11994 2771  1.03 34.73 -0.13 -99.9                                                    ADOX2 (Frew et al 1995)
  55.25-47.30 11994   24  7.38 33.78 -0.41 -99.9                                                    ADOX2 (Frew et al 1995)
  55.25-47.30 11994  105  4.00 33.86 -0.39 -99.9                                                    ADOX2 (Frew et al 1995)
  55.25-47.30 11994  407  2.52 34.20 -0.20 -99.9                                                    ADOX2 (Frew et al 1995)
  55.25-47.30 11994 1018  2.39 34.61 -0.07 -99.9                                                    ADOX2 (Frew et al 1995)
  55.25-47.30 11994 1424  2.22 34.73 -0.06 -99.9                                                    ADOX2 (Frew et al 1995)
  55.25-47.30 11994 1831  1.94 34.77 -0.04 -99.9                                                    ADOX2 (Frew et al 1995)
  55.25-47.30 11994 2137  1.70 34.77 -0.10 -99.9                                                    ADOX2 (Frew et al 1995)
  55.25-47.30 11994 2718  1.11 34.74 -0.11 -99.9                                                    ADOX2 (Frew et al 1995)
  55.25-47.30 11994 2978  0.82 34.72 -0.13 -99.9                                                    ADOX2 (Frew et al 1995)
  55.25-47.30 11994 3182  0.53 34.71 -0.18 -99.9                                                    ADOX2 (Frew et al 1995)
  55.25-47.30 11994 3370  0.33 34.70 -0.21 -99.9                                                    ADOX2 (Frew et al 1995)
  55.25-47.30 11994 3543  0.16 34.69 -0.21 -99.9                                                    ADOX2 (Frew et al 1995)
  55.25-47.30 11994 3544  0.15 34.69 -0.21 -99.9                                                    ADOX2 (Frew et al 1995)
  55.25-47.30 11994 3762 -0.01 34.68 -0.23 -99.9                                                    ADOX2 (Frew et al 1995)
  55.25-47.30 11994 4002 -0.24 34.67 -0.23 -99.9                                                    ADOX2 (Frew et al 1995)
  55.25-47.30 11994 4006 -0.24 34.67 -0.23 -99.9                                                    ADOX2 (Frew et al 1995)
  57.57-47.67 11994   26  6.74 33.79 -0.38 -99.9                                                    ADOX2 (Frew et al 1995)
  57.57-47.67 11994  609  2.38 34.32 -0.19 -99.9                                                    ADOX2 (Frew et al 1995)
  57.57-47.67 11994 1213  2.34 34.66 -0.01 -99.9                                                    ADOX2 (Frew et al 1995)
  57.57-47.67 11994 1706  2.06 34.76 -0.04 -99.9                                                    ADOX2 (Frew et al 1995)
  57.57-47.67 11994 2301  1.58 34.78 -0.01 -99.9                                                    ADOX2 (Frew et al 1995)
  57.57-47.67 11994 2705  1.40 34.77 -0.04 -99.9                                                    ADOX2 (Frew et al 1995)
  57.57-47.67 11994 3115  1.09 34.74 -0.10 -99.9                                                    ADOX2 (Frew et al 1995)
  57.57-47.67 11994 3421  0.67 34.72 -0.16 -99.9                                                    ADOX2 (Frew et al 1995)
  57.57-47.67 11994 3680  0.37 34.70 -0.18 -99.9                                                    ADOX2 (Frew et al 1995)
  57.57-47.67 11994 3888  0.22 34.69 -0.17 -99.9                                                    ADOX2 (Frew et al 1995)
  57.57-47.67 11994 4091  0.07 34.68 -0.25 -99.9                                                    ADOX2 (Frew et al 1995)
  57.57-47.67 11994 4228 -0.10 34.68 -0.24 -99.9                                                    ADOX2 (Frew et al 1995)
  57.57-47.67 11994 4229 -0.09 34.68 -0.24 -99.9                                                    ADOX2 (Frew et al 1995)
  57.57-47.67 11994 4421 -0.21 34.67 -0.25 -99.9                                                    ADOX2 (Frew et al 1995)
  57.57-47.67 11994 4593 -0.27 34.67 -0.25 -99.9                                                    ADOX2 (Frew et al 1995)
  57.57-47.67 11994 4593 -0.27 34.67 -0.28 -99.9                                                    ADOX2 (Frew et al 1995)
  59.13-48.08 11994   25  6.97 33.80 -0.37 -99.9                                                    ADOX2 (Frew et al 1995)
  59.13-48.08 11994  610  2.34 34.31 -0.19 -99.9                                                    ADOX2 (Frew et al 1995)
  59.13-48.08 11994 1220  2.31 34.65 -0.05 -99.9                                                    ADOX2 (Frew et al 1995)
  59.13-48.08 11994 1726  2.09 34.76 -0.04 -99.9                                                    ADOX2 (Frew et al 1995)
  59.13-48.08 11994 2339  1.57 34.77 -0.06 -99.9                                                    ADOX2 (Frew et al 1995)
  59.13-48.08 11994 2745  1.21 34.75 -0.08 -99.9                                                    ADOX2 (Frew et al 1995)
  59.13-48.08 11994 3053  0.85 34.73 -0.10 -99.9                                                    ADOX2 (Frew et al 1995)
  59.13-48.08 11994 3309  0.59 34.71 -0.15 -99.9                                                    ADOX2 (Frew et al 1995)
  59.13-48.08 11994 3567  0.37 34.70 -0.17 -99.9                                                    ADOX2 (Frew et al 1995)
  59.13-48.08 11994 3568  0.37 34.70 -0.17 -99.9                                                    ADOX2 (Frew et al 1995)
  59.13-48.08 11994 3825  0.23 34.69 -0.18 -99.9                                                    ADOX2 (Frew et al 1995)
  59.13-48.08 11994 4080  0.11 34.69 -0.23 -99.9                                                    ADOX2 (Frew et al 1995)
  59.13-48.08 11994 4081  0.11 34.69 -0.24 -99.9                                                    ADOX2 (Frew et al 1995)
  59.13-48.08 11994 4286 -0.06 34.68 -0.23 -99.9                                                    ADOX2 (Frew et al 1995)
  59.13-48.08 11994 4504 -0.31 34.66 -0.25 -99.9                                                    ADOX2 (Frew et al 1995)
  59.13-48.08 11994 4504 -0.31 34.66 -0.25 -99.9                                                    ADOX2 (Frew et al 1995)
  60.00-48.27 11994   32  6.08 33.83 -0.35 -99.9                                                    ADOX2 (Frew et al 1995)
  60.00-48.27 11994  708  2.37 34.42 -0.14 -99.9                                                    ADOX2 (Frew et al 1995)
  60.00-48.27 11994 1294  2.27 34.68 -0.05 -99.9                                                    ADOX2 (Frew et al 1995)
  60.00-48.27 11994 1794  1.99 34.76 -0.02 -99.9                                                    ADOX2 (Frew et al 1995)
  60.00-48.27 11994 2251  1.59 34.76 -0.07 -99.9                                                    ADOX2 (Frew et al 1995)
  60.00-48.27 11994 2714  1.09 34.74 -0.11 -99.9                                                    ADOX2 (Frew et al 1995)
  60.00-48.27 11994 3165  0.70 34.72 -0.14 -99.9                                                    ADOX2 (Frew et al 1995)
  60.00-48.27 11994 3420  0.49 34.70 -0.14 -99.9                                                    ADOX2 (Frew et al 1995)
  60.00-48.27 11994 3675  0.35 34.70 -0.19 -99.9                                                    ADOX2 (Frew et al 1995)
  60.00-48.27 11994 3882  0.25 34.69 -0.18 -99.9                                                    ADOX2 (Frew et al 1995)
  60.00-48.27 11994 4036  0.17 34.69 -0.22 -99.9                                                    ADOX2 (Frew et al 1995)
  60.00-48.27 11994 4193  0.05 34.68 -0.21 -99.9                                                    ADOX2 (Frew et al 1995)
  60.00-48.27 11994 4194  0.05 34.68 -0.21 -99.9                                                    ADOX2 (Frew et al 1995)
  60.00-48.27 11994 4350 -0.15 34.67 -0.22 -99.9                                                    ADOX2 (Frew et al 1995)
  60.00-48.27 11994 4535 -0.35 34.66 -0.28 -99.9                                                    ADOX2 (Frew et al 1995)
  60.00-48.27 11994 4536 -0.35 34.66 -0.27 -99.9                                                    ADOX2 (Frew et al 1995)
  84.55-66.03 11994    6 -1.30 33.75 -0.44 -99.9                                                    ADOX2 (Frew et al 1995)
  84.55-66.03 11994   43 -0.95 33.84 -0.46 -99.9                                                    ADOX2 (Frew et al 1995)
  84.55-66.03 11994   83 -1.63 34.24 -0.57 -99.9                                                    ADOX2 (Frew et al 1995)
  84.55-66.03 11994  124 -1.78 34.33 -0.57 -99.9                                                    ADOX2 (Frew et al 1995)
  84.55-66.03 11994  164 -1.82 34.35 -0.57 -99.9                                                    ADOX2 (Frew et al 1995)
  84.55-66.03 11994  204 -1.82 34.36 -0.55 -99.9                                                    ADOX2 (Frew et al 1995)
  84.55-66.03 11994  204 -1.82 34.36 -0.53 -99.9                                                    ADOX2 (Frew et al 1995)
  84.55-66.03 11994  245 -1.75 34.38 -0.56 -99.9                                                    ADOX2 (Frew et al 1995)
  84.55-66.03 11994  285 -1.78 34.39 -0.51 -99.9                                                    ADOX2 (Frew et al 1995)
  84.55-66.03 11994  325 -1.73 34.40 -0.53 -99.9                                                    ADOX2 (Frew et al 1995)
  84.55-66.03 11994  366 -1.81 34.42 -0.50 -99.9                                                    ADOX2 (Frew et al 1995)
  84.55-66.03 11994  406 -1.63 34.45 -0.52 -99.9                                                    ADOX2 (Frew et al 1995)
  84.55-66.03 11994  431 -1.67 34.46 -0.46 -99.9                                                    ADOX2 (Frew et al 1995)
  84.55-66.03 11994  431 -1.67 34.46 -0.49 -99.9                                                    ADOX2 (Frew et al 1995)
  84.62-65.52 11994   14 -0.76 33.85 -0.42 -99.9                                                    ADOX2 (Frew et al 1995)
  84.62-65.52 11994   53 -1.00 34.03 -0.37 -99.9                                                    ADOX2 (Frew et al 1995)
  84.62-65.52 11994  104 -1.67 34.36 -0.41 -99.9                                                    ADOX2 (Frew et al 1995)
  84.62-65.52 11994  204 -1.07 34.46 -0.31 -99.9                                                    ADOX2 (Frew et al 1995)
  84.62-65.52 11994  506  0.58 34.68 -0.19 -99.9                                                    ADOX2 (Frew et al 1995)
  84.62-65.52 11994  813  0.52 34.70 -0.13 -99.9                                                    ADOX2 (Frew et al 1995)
  84.62-65.52 11994 1118  0.21 34.68 -0.21 -99.9                                                    ADOX2 (Frew et al 1995)
  84.62-65.52 11994 1525  0.01 34.68 -0.23 -99.9                                                    ADOX2 (Frew et al 1995)
  84.62-65.52 11994 1525  0.01 34.68 -0.23 -99.9                                                    ADOX2 (Frew et al 1995)
  84.62-65.52 11994 1830 -0.07 34.68 -0.26 -99.9                                                    ADOX2 (Frew et al 1995)
  84.62-65.52 11994 2135 -0.15 34.68 -0.23 -99.9                                                    ADOX2 (Frew et al 1995)
  84.62-65.52 11994 2309 -0.17 34.68 -0.19 -99.9                                                    ADOX2 (Frew et al 1995)
  84.62-65.52 11994 2411 -0.28 34.68 -0.23 -99.9                                                    ADOX2 (Frew et al 1995)
  84.62-65.52 11994 2411 -0.29 34.68 -0.25 -99.9                                                    ADOX2 (Frew et al 1995)
  61.43-48.57 11994   45  5.15 33.86 -0.41 -99.9                                                    ADOX2 (Frew et al 1995)
  61.43-48.57 11994  307  2.57 34.12 -0.24 -99.9                                                    ADOX2 (Frew et al 1995)
  61.43-48.57 11994  712  2.37 34.45 -0.14 -99.9                                                    ADOX2 (Frew et al 1995)
  61.43-48.57 11994 1524  2.12 34.75 -0.06 -99.9                                                    ADOX2 (Frew et al 1995)
  61.43-48.57 11994 1932  1.82 34.77 -0.04 -99.9                                                    ADOX2 (Frew et al 1995)
  61.43-48.57 11994 2238  1.44 34.76 -0.08 -99.9                                                    ADOX2 (Frew et al 1995)
  61.43-48.57 11994 2444  1.22 34.75 -0.09 -99.9                                                    ADOX2 (Frew et al 1995)
  61.43-48.57 11994 2647  1.03 34.74 -0.14 -99.9                                                    ADOX2 (Frew et al 1995)
  61.43-48.57 11994 2852  0.86 34.73 -0.14 -99.9                                                    ADOX2 (Frew et al 1995)
  61.43-48.57 11994 3053  0.72 34.72 -0.18 -99.9                                                    ADOX2 (Frew et al 1995)
  61.43-48.57 11994 3249  0.58 34.71 -0.16 -99.9                                                    ADOX2 (Frew et al 1995)
  61.43-48.57 11994 3454  0.45 34.70 -0.20 -99.9                                                    ADOX2 (Frew et al 1995)
  61.43-48.57 11994 3454  0.45 34.70 -0.19 -99.9                                                    ADOX2 (Frew et al 1995)
  61.43-48.57 11994 3558  0.38 34.70 -0.21 -99.9                                                    ADOX2 (Frew et al 1995)
  61.43-48.57 11994 3617  0.35 34.70 -0.24 -99.9                                                    ADOX2 (Frew et al 1995)
  61.43-48.57 11994 3617  0.35 34.70 -0.23 -99.9                                                    ADOX2 (Frew et al 1995)
  56.18-47.52 11994   14  6.02 33.80 -0.39 -99.9                                                    ADOX2 (Frew et al 1995)
  56.18-47.52 11994  206  2.72 33.97 -0.32 -99.9                                                    ADOX2 (Frew et al 1995)
  56.18-47.52 11994  406  2.69 34.19 -0.23 -99.9                                                    ADOX2 (Frew et al 1995)
  56.18-47.52 11994  709  2.38 34.38 -0.15 -99.9                                                    ADOX2 (Frew et al 1995)
  56.18-47.52 11994 1012  2.36 34.58 -0.13 -99.9                                                    ADOX2 (Frew et al 1995)
  56.18-47.52 11994 1417  2.25 34.72 -0.11 -99.9                                                    ADOX2 (Frew et al 1995)
  56.18-47.52 11994 1720  2.06 34.76 -0.06 -99.9                                                    ADOX2 (Frew et al 1995)
  56.18-47.52 11994 2021  1.83 34.77 -0.08 -99.9                                                    ADOX2 (Frew et al 1995)
  56.18-47.52 11994 2326  1.53 34.77 -0.09 -99.9                                                    ADOX2 (Frew et al 1995)
  56.18-47.52 11994 2625  1.21 34.75 -0.08 -99.9                                                    ADOX2 (Frew et al 1995)
  56.18-47.52 11994 2905  0.94 34.73 -0.09 -99.9                                                    ADOX2 (Frew et al 1995)
  56.18-47.52 11994 3239  0.58 34.71 -0.14 -99.9                                                    ADOX2 (Frew et al 1995)
  56.18-47.52 11994 3435  0.40 34.70 -0.20 -99.9                                                    ADOX2 (Frew et al 1995)
  56.18-47.52 11994 3636  0.24 34.69 -0.20 -99.9                                                    ADOX2 (Frew et al 1995)
  56.18-47.52 11994 3794  0.12 34.69 -0.24 -99.9                                                    ADOX2 (Frew et al 1995)
  56.18-47.52 11994 3955 -0.03 34.68 -0.24 -99.9                                                    ADOX2 (Frew et al 1995)
  56.18-47.52 11994 4126 -0.19 34.67 -0.26 -99.9                                                    ADOX2 (Frew et al 1995)
  56.18-47.52 11994 4126 -0.19 34.67 -0.23 -99.9                                                    ADOX2 (Frew et al 1995)
  56.18-47.52 11994 4276 -0.28 34.67 -0.25 -99.9                                                    ADOX2 (Frew et al 1995)
  56.18-47.52 11994 4382 -0.31 34.67 -0.27 -99.9                                                    ADOX2 (Frew et al 1995)
  56.18-47.52 11994 4383 -0.31 34.67 -0.25 -99.9                                                    ADOX2 (Frew et al 1995)
  53.55-43.15 11994   10 10.40 33.74 -0.42 -99.9                                                    ADOX2 (Frew et al 1995)
  53.55-43.15 11994  702  2.50 34.29 -0.21 -99.9                                                    ADOX2 (Frew et al 1995)
  53.55-43.15 11994 1192  2.71 34.63 -0.07 -99.9                                                    ADOX2 (Frew et al 1995)
  53.55-43.15 11994 1677  2.20 34.74 -0.02 -99.9                                                    ADOX2 (Frew et al 1995)
  53.55-43.15 11994 1975  2.00 34.77 -0.02 -99.9                                                    ADOX2 (Frew et al 1995)
  53.55-43.15 11994 2222  1.80 34.78 -0.04 -99.9                                                    ADOX2 (Frew et al 1995)
  53.55-43.15 11994 2471  1.53 34.76 -0.08 -99.9                                                    ADOX2 (Frew et al 1995)
  53.55-43.15 11994 2721  1.32 34.74 -0.07 -99.9                                                    ADOX2 (Frew et al 1995)
  53.55-43.15 11994 2966  1.05 34.73 -0.10 -99.9                                                    ADOX2 (Frew et al 1995)
  53.55-43.15 11994 3163  0.82 34.72 -0.12 -99.9                                                    ADOX2 (Frew et al 1995)
  53.55-43.15 11994 3264  0.73 34.72 -0.12 -99.9                                                    ADOX2 (Frew et al 1995)
  53.55-43.15 11994 3367  0.64 34.71 -0.15 -99.9                                                    ADOX2 (Frew et al 1995)
  53.55-43.15 11994 3470  0.54 34.71 -0.15 -99.9                                                    ADOX2 (Frew et al 1995)
  53.55-43.15 11994 3574  0.41 34.70 -0.19 -99.9                                                    ADOX2 (Frew et al 1995)
  53.55-43.15 11994 3677  0.25 34.69 -0.18 -99.9                                                    ADOX2 (Frew et al 1995)
  53.55-43.15 11994 3779  0.13 34.69 -0.22 -99.9                                                    ADOX2 (Frew et al 1995)
  53.55-43.15 11994 3779  0.13 34.69 -0.21 -99.9                                                    ADOX2 (Frew et al 1995)
  53.55-43.15 11994 3883 -0.01 34.68 -0.24 -99.9                                                    ADOX2 (Frew et al 1995)
  53.55-43.15 11994 3979 -0.10 34.67 -0.26 -99.9                                                    ADOX2 (Frew et al 1995)
  53.55-43.15 11994 3979 -0.10 34.67 -0.25 -99.9                                                    ADOX2 (Frew et al 1995)
  54.88-43.18 11994   14 10.90 33.80 -0.36 -99.9                                                    ADOX2 (Frew et al 1995)
  54.88-43.18 11994  508  3.47 34.20 -0.17 -99.9                                                    ADOX2 (Frew et al 1995)
  54.88-43.18 11994  913  3.27 34.49 -0.13 -99.9                                                    ADOX2 (Frew et al 1995)
  54.88-43.18 11994 1318  2.38 34.60 -0.07 -99.9                                                    ADOX2 (Frew et al 1995)
  54.88-43.18 11994 1723  2.32 34.73 -0.05 -99.9                                                    ADOX2 (Frew et al 1995)
  54.88-43.18 11994 2129  1.99 34.77 -0.04 -99.9                                                    ADOX2 (Frew et al 1995)
  54.88-43.18 11994 2536  1.62 34.76 -0.07 -99.9                                                    ADOX2 (Frew et al 1995)
  54.88-43.18 11994 2739  1.47 34.76 -0.08 -99.9                                                    ADOX2 (Frew et al 1995)
  54.88-43.18 11994 2942  1.27 34.75 -0.09 -99.9                                                    ADOX2 (Frew et al 1995)
  54.88-43.18 11994 3146  1.09 34.74 -0.07 -99.9                                                    ADOX2 (Frew et al 1995)
  54.88-43.18 11994 3351  0.83 34.72 -0.14 -99.9                                                    ADOX2 (Frew et al 1995)
  54.88-43.18 11994 3506  0.56 34.71 -0.16 -99.9                                                    ADOX2 (Frew et al 1995)
  54.88-43.18 11994 3661  0.37 34.70 -0.15 -99.9                                                    ADOX2 (Frew et al 1995)
  54.88-43.18 11994 3764  0.25 34.69 -0.17 -99.9                                                    ADOX2 (Frew et al 1995)
