-122.35 47.65 52003    0 -99.9 -99.9 -9.37 -99.9            (L)                                       Gillikin et al (2005)
-122.40 47.67 52003    0 -99.9 -99.9 -4.26 -99.9            (L)                                       Gillikin et al (2005)
-122.40 47.68 52003    0 -99.9 -99.9 -1.95 -99.9            (L)                                       Gillikin et al (2005)
-122.37 47.70 52003    0 -99.9 -99.9 -3.87 -99.9            (L)                                       Gillikin et al (2005)
-122.37 47.70 52003    0 -99.9 -99.9 -2.14 -99.9            (L)                                       Gillikin et al (2005)
-122.37 47.70 52003    0 -99.9 -99.9 -2.60 -99.9            (L)                                       Gillikin et al (2005)
-122.37 47.70 52003    0 -99.9 -99.9-10.47 -99.9            (L)                                       Gillikin et al (2005)
 -76.50 34.77 52002    0 -99.9  0.00 -0.04 -99.9            (L)                           D. P. Gillikin (2006 pers. comm.)
 -76.50 34.77 52002    0 -99.9  0.00  2.02 -99.9            (L)                           D. P. Gillikin (2006 pers. comm.)
 -76.50 34.77 52003    0 -99.9 13.98 -1.75 -99.9            (L)                           D. P. Gillikin (2006 pers. comm.)
-133.00 69.50 51981    0 -99.9 -99.9-20.20 -99.9            (L)                                                 Mook (1982)
-133.00 69.50 51982    0 -99.9 -99.9-18.10 -99.9            (L)                                                 Mook (1982)
-133.00 69.50 51983    0 -99.9 -99.9-18.60 -99.9            (L)                                                 Mook (1982)
 -70.00 48.00 51982    0 -99.9 -99.9 -9.40 -99.9         (L)(A)                                                 Mook (1982)
 -70.00 48.00 51983    0 -99.9 -99.9-10.80 -99.9         (L)(A)                                                 Mook (1982)
 -62.00  8.00 51981    0 -99.9 -99.9 -8.60 -99.9         (L)(A)                                                 Mook (1982)
 -58.00  7.00 51981    0 -99.9 -99.9 -5.60 -99.9         (L)(A)                                                 Mook (1982)
 -58.00-34.00 51982    0 -99.9 -99.9 -6.40 -99.9         (L)(A)                                                 Mook (1982)
 -58.00-34.00 51983    0 -99.9 -99.9 -5.20 -99.9         (L)(A)                                                 Mook (1982)
  88.10 22.80 51981    0 -99.9 -99.9 -4.80 -99.9         (L)(A)                                                 Mook (1982)
  67.30 24.00 51982    0 -99.9 -99.9 -7.50 -99.9         (L)(A)                                                 Mook (1982)
  67.30 24.00 51983    0 -99.9 -99.9 -6.30 -99.9         (L)(A)                                                 Mook (1982)
   9.70 53.50 51983    0 -99.9 -99.9 -8.60 -99.9         (L)(A)                                                 Mook (1982)
 -58.54 50.17 51973    1 -99.9 31.05 -1.63 -99.9                                             Tan and Strain (1980/3/5-1996)
 -58.54 50.17 51973    9 -99.9 31.11 -1.77 -99.9                                             Tan and Strain (1980/3/5-1996)
 -58.54 50.17 51973   50 -99.9 31.77 -1.19 -99.9                                             Tan and Strain (1980/3/5-1996)
 -58.54 50.17 51973  125 -99.9 32.99 -1.42 -99.9                                             Tan and Strain (1980/3/5-1996)
 -58.54 50.17 51973  250 -99.9 34.30 -0.13 -99.9                                             Tan and Strain (1980/3/5-1996)
 -59.75 49.48 51973    1 -99.9 31.57 -1.54 -99.9                                             Tan and Strain (1980/3/5-1996)
 -59.75 49.48 51973   34 -99.9 31.92 -1.43 -99.9                                             Tan and Strain (1980/3/5-1996)
 -59.75 49.48 51973   59 -99.9 32.50 -1.59 -99.9                                             Tan and Strain (1980/3/5-1996)
 -59.75 49.48 51973   74 -99.9 32.66 -1.82 -99.9                                             Tan and Strain (1980/3/5-1996)
 -59.75 49.48 51973  123 -99.9 33.12 -1.22 -99.9                                             Tan and Strain (1980/3/5-1996)
 -59.75 49.48 51973  245 -99.9 34.55  0.34 -99.9                                             Tan and Strain (1980/3/5-1996)
 -61.50 49.67 51973    1 -99.9 31.81 -1.56 -99.9                                             Tan and Strain (1980/3/5-1996)
 -61.50 49.67 51973   20 -99.9 31.93 -1.67 -99.9                                             Tan and Strain (1980/3/5-1996)
 -61.50 49.67 51973   50 -99.9 32.28 -1.65 -99.9                                             Tan and Strain (1980/3/5-1996)
 -61.50 49.67 51973   80 -99.9 32.68 -1.82 -99.9                                             Tan and Strain (1980/3/5-1996)
 -61.50 49.67 51973  128 -99.9 33.20 -1.15 -99.9                                             Tan and Strain (1980/3/5-1996)
 -61.50 49.67 51973  231 -99.9 34.33 -0.19 -99.9                                             Tan and Strain (1980/3/5-1996)
 -61.50 48.50 51973    1 -99.9 31.50 -1.85 -99.9                                             Tan and Strain (1980/3/5-1996)
 -61.50 48.50 51973   20 -99.9 31.52 -1.82 -99.9                                             Tan and Strain (1980/3/5-1996)
 -61.50 48.50 51973   60 -99.9 31.99 -1.81 -99.9                                             Tan and Strain (1980/3/5-1996)
 -61.50 48.50 51973  125 -99.9 33.42 -0.93 -99.9                                             Tan and Strain (1980/3/5-1996)
 -61.50 48.50 51973  250 -99.9 34.54 -0.22 -99.9                                             Tan and Strain (1980/3/5-1996)
 -61.50 48.50 51973  385 -99.9 34.80  0.57 -99.9                                             Tan and Strain (1980/3/5-1996)
 -63.19 48.95 51973    6 -99.9 30.01 -2.34 -99.9                                             Tan and Strain (1980/3/5-1996)
 -63.19 48.95 51973   20 -99.9 31.19 -1.82 -99.9                                             Tan and Strain (1980/3/5-1996)
 -63.19 48.95 51973   55 -99.9 31.96 -1.58 -99.9                                             Tan and Strain (1980/3/5-1996)
 -63.19 48.95 51973  154 -99.9 33.71 -0.64 -99.9                                             Tan and Strain (1980/3/5-1996)
 -63.19 48.95 51973  249 -99.9 34.38 -0.24 -99.9                                             Tan and Strain (1980/3/5-1996)
 -63.19 48.95 51973  353 -99.9 34.60 -0.21 -99.9                                             Tan and Strain (1980/3/5-1996)
 -63.99 49.29 51973    1 -99.9 29.34 -2.18 -99.9                                             Tan and Strain (1980/3/5-1996)
 -63.99 49.29 51973   20 -99.9 30.43 -2.05 -99.9                                             Tan and Strain (1980/3/5-1996)
 -63.99 49.29 51973   59 -99.9 31.96 -1.31 -99.9                                             Tan and Strain (1980/3/5-1996)
 -63.99 49.29 51973  148 -99.9 33.26 -0.90 -99.9                                             Tan and Strain (1980/3/5-1996)
 -63.99 49.29 51973  326 -99.9 34.61 -0.05 -99.9                                             Tan and Strain (1980/3/5-1996)
 -65.67 49.47 51973    1 -99.9 30.25 -1.94 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -65.67 49.47 51973   20 -99.9 32.45 -1.31 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -65.67 49.47 51973  100 -99.9 33.68  0.11 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -65.67 49.47 51973  199 -99.9 34.27 -0.54 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -65.67 49.47 51973  299 -99.9 34.55  0.04 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -67.26 49.22 51973    1 -99.9 24.43 -3.66 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -67.26 49.22 51973   25 -99.9 31.38 -1.80 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -67.26 49.22 51973  105 -99.9 32.39 -1.70 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -67.26 49.22 51973  150 -99.9 32.86 -0.87 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -67.26 49.22 51973  200 -99.9 33.63 -0.89 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -67.26 49.22 51973  275 -99.9 34.41 -0.24 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.08 49.00 51973    1 -99.9 23.83 -3.95 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.08 49.00 51973   50 -99.9 31.23 -1.70 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.08 49.00 51973   99 -99.9 32.47 -1.47 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.08 49.00 51973  174 -99.9 33.72 -0.64 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.08 49.00 51973  248 -99.9 34.37  0.05 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.72 48.65 51973    1 -99.9 24.62 -3.87 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.72 48.65 51973   20 -99.9 27.73 -2.85 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.72 48.65 51973   75 -99.9 31.99 -1.05 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.72 48.65 51973  150 -99.9 33.55 -0.84 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.72 48.65 51973  249 -99.9 34.26  0.07 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.72 48.65 51973  326 -99.9 34.39 -0.25 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.03 48.48 51973    1 -99.9 24.38 -4.10 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.03 48.48 51973   59 -99.9 31.95 -1.84 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.03 48.48 51973  148 -99.9 33.29 -0.60 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.03 48.48 51973  223 -99.9 34.07 -0.23 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.03 48.48 51973  287 -99.9 34.27 -0.31 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.58 48.11 51973    1 -99.9 24.56 -3.61 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.58 48.11 51973    6 -99.9 31.12 -1.18 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.58 48.11 51973   39 -99.9 32.07 -1.21 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.58 48.11 51973   49 -99.9 32.27 -0.94 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.58 48.11 51973   69 -99.9 32.81 -1.00 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.58 48.11 51973   94 -99.9 32.84 -0.53 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.69 48.12 51973   10 -99.9 25.37 -3.82 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.69 48.12 51973   49 -99.9 28.27 -2.98 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.69 48.12 51973   73 -99.9 28.55 -2.60 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.42 48.36 51973    5 -99.9  1.04-12.92 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.42 48.36 51973  151 -99.9 30.06 -1.82 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.42 48.36 51973  252 -99.9 30.45 -1.79 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.87 48.42 51974    1  2.10  0.55-13.66 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.87 48.42 51974   10  1.10 24.33 -3.32 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.87 48.42 51974   40  0.60 29.25 -2.40 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.73 48.39 51974    1  2.00  5.71-12.00 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.73 48.39 51974   16  0.30 26.35 -3.17 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.73 48.39 51974   66  0.50 29.92 -1.89 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.73 48.39 51974  131  1.29 30.88 -1.74 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.70 48.36 51974    1  2.10  4.90-12.16 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.70 48.36 51974   10  1.30 14.83 -7.65 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.70 48.36 51974   50  0.30 29.59 -1.91 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.70 48.36 51974  100  1.10 30.54 -1.37 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.70 48.36 51974  225  1.29 31.34 -1.42 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.61 48.37 51974    1  2.10  5.13-12.06 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.61 48.37 51974   10  1.30 20.57 -5.68 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.61 48.37 51974   50  0.30 29.60 -2.11 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.61 48.37 51974  150  1.29 31.05 -1.46 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.61 48.37 51974  250  1.19 31.39 -1.49 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.41 48.35 51974    1  2.10  9.26-10.38 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.41 48.35 51974   10  1.00 11.97 -8.29 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.41 48.35 51974   60  0.30 29.86 -2.05 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.41 48.35 51974  150  1.29 31.10 -1.37 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.41 48.35 51974  245  1.19 31.39 -0.93 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.34 48.14 51974    1  1.50 20.07 -4.12 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.34 48.14 51974   12  0.90 21.74 -4.33 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.34 48.14 51974   25  0.70 26.26 -2.78 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.37 48.15 51974    1  1.00 24.30 -3.58 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.37 48.15 51974   10  0.80 25.11 -3.22 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.37 48.15 51974   20  0.30 28.52 -2.37 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.37 48.15 51974   40 -0.20 29.93 -1.84 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.37 48.15 51974   60 -0.10 31.80 -1.29 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.42 48.17 51974    1  1.00 26.93 -2.82 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.42 48.17 51974   10  1.00 26.92 -2.77 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.42 48.17 51974   25 -0.40 30.55 -1.69 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.42 48.17 51974   75 -0.60 33.28 -0.79 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.46 48.22 51974    1  0.90 27.38 -2.45 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.46 48.22 51974   10  0.60 27.37 -2.55 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.46 48.22 51974   25 -0.20 30.31 -1.31 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.46 48.22 51974   50 -0.40 32.43 -1.16 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.46 48.22 51974  100 -0.70 32.92 -0.57 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.46 48.22 51974  150 -0.70 33.51 -0.49 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.27 48.31 51974    1  0.90 12.05 -8.93 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.27 48.31 51974   10  0.90 14.30 -8.21 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.27 48.31 51974   75  0.50 30.15 -1.58 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.27 48.31 51974  175  1.29 31.19 -1.23 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.27 48.31 51974  270  1.19 31.38 -1.41 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.03 48.25 51974    1  2.20 12.52 -8.23 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.03 48.25 51974   10  1.20 13.22 -8.59 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.03 48.25 51974   50  0.50 29.44 -1.34 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -70.03 48.25 51974   90  0.90 30.48 -1.84 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.86 48.17 51974    1  1.50 14.08 -8.38 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.86 48.17 51974   10  1.50 14.20 -7.93 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.86 48.17 51974   75  0.50 30.24 -1.44 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.77 48.14 51974    1  1.50 14.01 -8.42 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.77 48.14 51974   10  1.34 15.88 -4.86 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.77 48.14 51974  100  0.10 29.71 -1.98 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.77 48.14 51974  224 -0.11 30.27 -1.96 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.65 48.01 51974    1  2.40 16.99 -5.48 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.65 48.01 51974    4  2.30 17.26 -5.54 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.65 48.01 51974   19  0.60 21.58 -3.98 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.65 48.01 51974   39 -0.20 30.64 -1.51 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.61 48.00 51974    1  2.00 19.66 -4.91 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.61 48.00 51974   10  0.90 21.05 -4.31 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.61 48.00 51974   25 -0.00 28.79 -1.71 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.56 47.98 51974    1  1.30 24.26 -3.46 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.56 47.98 51974   10  0.20 30.16 -1.61 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.56 47.98 51974   30 -0.10 31.53 -1.27 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.10 48.42 51974    1  1.00 27.21 -2.01 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.10 48.42 51974   10  0.50 28.12 -2.41 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.10 48.42 51974   25  0.10 30.43 -1.57 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.10 48.42 51974   50 -0.40 32.24 -0.93 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.10 48.42 51974  100  1.10 33.19 -0.86 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.10 48.42 51974  150  2.79 33.75 -0.26 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.10 48.42 51974  201  3.59 34.13 -0.22 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.10 48.42 51974  251  4.18 34.32  0.00 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.10 48.42 51974  276 -99.9 34.34 -0.17 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.10 48.42 51974  291 -99.9 34.34 -0.02 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -69.10 48.42 51974  301 -99.9 34.34  0.20 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.75 48.79 51974    1  2.20 25.98 -2.96 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.75 48.79 51974   10  1.30 27.81 -2.01 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.75 48.79 51974   50 -1.40 32.44  0.27 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.75 48.79 51974  100 -0.70 32.82  0.29 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.75 48.79 51974  130 -0.20 33.12 -0.41 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.65 48.70 51974    1  1.80 24.58 -3.06 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.65 48.70 51974   10  0.90 26.20 -2.83 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.65 48.70 51974   25  0.50 29.49 -1.92 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.65 48.70 51974   50 -1.30 32.34 -1.07 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.65 48.70 51974  100 -0.70 32.83 -1.17 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.65 48.70 51974  150  2.29 33.50  0.31 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.57 48.64 51974    1  1.40 24.20 -3.42 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.57 48.64 51974   10  0.90 27.52 -1.84 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.57 48.64 51974   25  0.70 29.58 -2.28 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.57 48.64 51974   50 -1.30 32.44 -1.10 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.57 48.64 51974  100  0.30 33.12 -0.63 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.57 48.64 51974  300 -99.9 33.22 -0.73 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.53 48.60 51974    1  2.20 24.52 -3.45 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.53 48.60 51974   10  0.90 32.25 -0.65 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.53 48.60 51974   25  0.90 32.60 -1.23 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.53 48.60 51974   50 -1.40 33.22 -0.69 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.53 48.60 51974   75 -0.70 33.44 -0.51 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.47 48.58 51974    1  1.70 23.14 -2.67 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.47 48.58 51974   10  1.20 23.61 -3.47 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.47 48.58 51974   25  0.70 28.60 -1.95 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.48 48.57 51974    1  1.20 26.16 -3.04 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.48 48.57 51974   10  1.10 26.43 -3.03 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.48 48.57 51974   25  0.40 29.17 -1.93 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.53 48.60 51974    1  1.30 25.72 -2.05 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.53 48.60 51974   10  1.20 27.61 -2.44 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.53 48.60 51974   25  0.20 25.93 -1.97 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.53 48.60 51974   50  0.20 31.67 -1.23 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.53 48.60 51974   75 -1.10 32.49 -1.31 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.55 48.63 51974    1  1.50 26.04 -3.04 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.55 48.63 51974   10  1.00 26.84 -2.25 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.55 48.63 51974   25 -0.00 30.35 -1.79 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.55 48.63 51974   50 -0.80 32.10 -1.31 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.55 48.63 51974  100 -0.00 33.19 -0.86 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.66 48.70 51974    1  1.70 25.60 -3.22 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.66 48.70 51974   10  1.20 26.91 -1.01 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.66 48.70 51974   25 -0.20 31.00 -0.83 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.66 48.70 51974   50 -1.10 32.34 -1.12 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.66 48.70 51974  100 -0.10 33.09 -0.74 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.66 48.70 51974  150  2.69 33.72 -0.06 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.66 48.70 51974  212  4.18 33.98 -0.46 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.66 48.70 51974  262  4.58 34.38 -0.14 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.66 48.70 51974  312  4.68 34.48  0.50 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.66 48.70 51974  337  4.67 34.48 -0.08 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.66 48.70 51974  352  4.67 34.49 -0.11 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.66 48.70 51974  362  4.67 34.52 -0.28 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.06 48.95 51974    1  2.20 24.87 -3.29 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.06 48.95 51974   10  1.40 28.43 -2.41 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.06 48.95 51974   50 -1.10 32.34 -0.31 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.06 48.95 51974  150  1.19 33.32 -0.89 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.06 48.95 51974  223  4.08 34.04  0.08 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.06 48.95 51974  273  4.68 34.41  0.35 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.06 48.95 51974  298  4.68 34.44 -0.10 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.06 48.95 51974  313  4.68 34.45  2.62 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -68.06 48.95 51974  323  4.67 34.44  0.04 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -67.16 48.98 51974    1  2.50 24.75  1.08 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -67.16 48.98 51974   10  1.30 25.90 -0.13 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -67.16 48.98 51974   25 -0.10 29.43 -1.19 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -67.16 48.98 51974   50 -0.30 31.88 -1.28 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -67.16 48.98 51974  105 -1.00 32.91 -1.10 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -67.16 48.98 51974  110 -99.9 33.01 -0.89 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -67.16 48.98 51974  117 -99.9 33.27 -0.65 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -67.17 49.03 51974    1  2.30 26.25 -2.91 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -67.17 49.03 51974   10  1.00 27.76 -2.53 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -67.17 49.03 51974   25 -0.00 31.46 -1.01 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -67.17 49.03 51974   50 -0.20 32.18 -0.88 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -67.17 49.03 51974  100 -0.70 32.77  0.42 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -67.17 49.03 51974  150  1.49 33.40 -0.82 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -67.19 49.07 51974    1  2.80 27.72 -2.19 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
 -67.19 49.07 51974   10  2.80 27.95 -2.53 -99.9            (L)                              Tan and Strain (1980/3/5-1996)
